ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
24,Barcelona,Open Banco Sabadell ,4/26/17,ATP500,Outdoor,Clay,2nd Round,3,Zeballos H.,Sousa J.,84,37,634,1080,7,6,7,5,,,,,,,2,0,Completed,2.75,1.4,2.8,1.38,,,3,1.45,,,3.05,1.45,2.84,1.41
24,Barcelona,Open Banco Sabadell ,4/26/17,ATP500,Outdoor,Clay,2nd Round,3,Khachanov K.,Cuevas P.,56,26,867,1560,7,6,7,6,,,,,,,2,0,Completed,2.75,1.4,2.85,1.37,,,3.3,1.39,,,3.3,1.44,2.95,1.39
24,Barcelona,Open Banco Sabadell ,4/26/17,ATP500,Outdoor,Clay,2nd Round,3,Bautista Agut R.,Struff J.L.,18,52,2145,908,6,1,6,3,,,,,,,2,0,Completed,1.36,3,1.37,2.85,,,1.41,3.18,,,1.45,3.18,1.39,2.97
24,Barcelona,Open Banco Sabadell ,4/26/17,ATP500,Outdoor,Clay,2nd Round,3,Ramos-Vinolas A.,Ruud C.,19,126,2135,448,7,6,6,4,,,,,,,2,0,Completed,1.3,3.4,1.3,3.2,,,1.33,3.69,,,1.36,3.69,1.32,3.39
24,Barcelona,Open Banco Sabadell ,4/27/17,ATP500,Outdoor,Clay,3rd Round,3,Thiem D.,Evans D.,9,43,3385,954,7,6,6,2,,,,,,,2,0,Completed,1.1,7,1.08,6.5,,,1.1,8.67,,,1.11,8.67,1.09,7.17
24,Barcelona,Open Banco Sabadell ,4/27/17,ATP500,Outdoor,Clay,3rd Round,3,Nadal R.,Anderson K.,5,66,4235,730,6,3,6,4,,,,,,,2,0,Completed,1.05,11,1.03,9,,,1.05,13.9,,,1.06,14.5,1.04,10.9
24,Barcelona,Open Banco Sabadell ,4/27/17,ATP500,Outdoor,Clay,3rd Round,3,Sugita Y.,Carreno Busta P.,91,20,603,2025,6,3,6,3,,,,,,,2,0,Completed,7,1.1,6.25,1.09,,,8.05,1.11,,,8.05,1.11,6.87,1.1
24,Barcelona,Open Banco Sabadell ,4/27/17,ATP500,Outdoor,Clay,3rd Round,3,Khachanov K.,Goffin D.,56,10,867,2975,6,7,6,3,6,4,,,,,2,1,Completed,4,1.25,3.75,1.23,,,4.48,1.25,,,4.55,1.29,4.05,1.24
24,Barcelona,Open Banco Sabadell ,4/27/17,ATP500,Outdoor,Clay,3rd Round,3,Chung H.,Zverev A.,94,21,579,2005,6,1,6,4,,,,,,,2,0,Completed,4,1.25,3.6,1.25,,,3.95,1.3,,,4.05,1.3,3.79,1.26
24,Barcelona,Open Banco Sabadell ,4/27/17,ATP500,Outdoor,Clay,3rd Round,3,Murray A.,Lopez F.,1,40,11690,1045,6,4,6,4,,,,,,,2,0,Completed,1.11,6.5,1.11,5.6,,,1.15,6.48,,,1.15,6.62,1.12,5.98
24,Barcelona,Open Banco Sabadell ,4/27/17,ATP500,Outdoor,Clay,3rd Round,3,Zeballos H.,Paire B.,84,49,634,915,6,4,3,6,7,6,,,,,2,1,Completed,2.37,1.57,2.2,1.6,,,2.36,1.67,,,2.37,1.7,2.27,1.62
24,Barcelona,Open Banco Sabadell ,4/27/17,ATP500,Outdoor,Clay,3rd Round,3,Ramos-Vinolas A.,Bautista Agut R.,19,18,2135,2145,6,2,3,6,6,4,,,,,2,1,Completed,2.2,1.66,2.1,1.65,,,2.23,1.74,,,2.3,1.75,2.18,1.67
24,Barcelona,Open Banco Sabadell ,4/28/17,ATP500,Outdoor,Clay,Quarterfinals,3,Thiem D.,Sugita Y.,9,91,3385,603,6,1,6,2,,,,,,,2,0,Completed,1.1,7,1.08,6.5,,,1.12,8.02,,,1.12,8.29,1.1,7.09
24,Barcelona,Open Banco Sabadell ,4/28/17,ATP500,Outdoor,Clay,Quarterfinals,3,Murray A.,Ramos-Vinolas A.,1,19,11690,2135,2,6,6,4,7,6,,,,,2,1,Completed,1.28,3.75,1.27,3.45,,,1.32,3.84,,,1.32,3.85,1.29,3.55
24,Barcelona,Open Banco Sabadell ,4/28/17,ATP500,Outdoor,Clay,Quarterfinals,3,Nadal R.,Chung H.,5,94,4235,579,7,6,6,2,,,,,,,2,0,Completed,1.03,15,1.02,10,,,1.04,17.22,,,1.05,17.22,1.03,12.73
24,Barcelona,Open Banco Sabadell ,4/28/17,ATP500,Outdoor,Clay,Quarterfinals,3,Zeballos H.,Khachanov K.,84,56,634,867,6,4,6,1,,,,,,,2,0,Completed,3,1.4,2.8,1.38,,,2.94,1.47,,,3.05,1.47,2.93,1.4
24,Barcelona,Open Banco Sabadell ,4/29/17,ATP500,Outdoor,Clay,Semifinals,3,Thiem D.,Murray A.,9,1,3385,11690,6,2,3,6,6,4,,,,,2,1,Completed,2.1,1.72,2,1.72,,,2.35,1.68,,,2.35,1.84,2.14,1.71
24,Barcelona,Open Banco Sabadell ,4/29/17,ATP500,Outdoor,Clay,Semifinals,3,Nadal R.,Zeballos H.,5,84,4235,634,6,3,6,4,,,,,,,2,0,Completed,1.03,15,1.02,10,,,1.04,16.78,,,1.05,18.75,1.03,12.43
24,Barcelona,Open Banco Sabadell ,4/30/17,ATP500,Outdoor,Clay,The Final,3,Nadal R.,Thiem D.,5,9,4235,3385,6,4,6,1,,,,,,,2,0,Completed,1.25,4,1.24,3.65,,,1.28,4.22,,,1.29,4.33,1.26,3.91
25,Budapest,Gazprom Hungarian Open,4/24/17,ATP250,Outdoor,Clay,1st Round,3,Dzumhur D.,Darcis S.,90,53,605,901,3,6,6,2,6,2,,,,,2,1,Completed,1.83,1.83,1.85,1.85,,,1.88,2.01,,,1.92,2.01,1.88,1.9
25,Budapest,Gazprom Hungarian Open,4/24/17,ATP250,Outdoor,Clay,1st Round,3,Djere L.,Medvedev D.,184,63,294,789,6,0,5,5,,,,,,,1,0,Retired,1.9,1.8,2,1.72,,,2.11,1.8,,,2.31,1.8,2.14,1.69
25,Budapest,Gazprom Hungarian Open,4/24/17,ATP250,Outdoor,Clay,1st Round,3,Lorenzi P.,Kukushkin M.,38,76,1063,681,6,4,7,5,,,,,,,2,0,Completed,1.4,2.75,1.42,2.65,,,1.49,2.8,,,1.5,2.81,1.45,2.71
25,Budapest,Gazprom Hungarian Open,4/24/17,ATP250,Outdoor,Clay,1st Round,3,Klizan M.,Marterer M.,59,132,835,434,6,2,6,3,,,,,,,2,0,Completed,1.5,2.5,1.5,2.4,,,1.59,2.49,,,1.6,2.6,1.53,2.46
25,Budapest,Gazprom Hungarian Open,4/24/17,ATP250,Outdoor,Clay,1st Round,3,Troicki V.,Donskoy E.,39,96,1055,558,6,1,6,2,,,,,,,2,0,Completed,1.44,2.62,1.38,2.8,,,1.43,3.02,,,1.44,3.18,1.39,2.93
25,Budapest,Gazprom Hungarian Open,4/25/17,ATP250,Outdoor,Clay,1st Round,3,Stakhovsky S.,Mayer F.,101,47,544,933,6,4,3,0,,,,,,,1,0,Retired,1.83,1.83,1.8,1.9,,,1.83,2.07,,,1.96,2.07,1.82,1.95
25,Budapest,Gazprom Hungarian Open,4/25/17,ATP250,Outdoor,Clay,1st Round,3,Bedene A.,Copil M.,68,110,718,520,7,5,6,2,,,,,,,2,0,Completed,1.16,4.5,1.19,4.2,,,1.18,5.2,,,1.25,5.2,1.19,4.32
25,Budapest,Gazprom Hungarian Open,4/25/17,ATP250,Outdoor,Clay,1st Round,3,Fratangelo B.,Simon G.,150,30,395,1280,6,4,6,1,,,,,,,2,0,Completed,3.4,1.3,3.2,1.3,,,3.7,1.32,,,3.7,1.34,3.41,1.3
25,Budapest,Gazprom Hungarian Open,4/25/17,ATP250,Outdoor,Clay,1st Round,3,Vesely J.,Coric B.,58,48,853,915,7,6,6,4,,,,,,,2,0,Completed,2.62,1.44,2.5,1.47,,,2.76,1.5,,,2.76,1.57,2.57,1.49
25,Budapest,Gazprom Hungarian Open,4/25/17,ATP250,Outdoor,Clay,1st Round,3,Haase R.,Schwartzman D.,46,34,933,1162,6,1,6,3,,,,,,,2,0,Completed,2.75,1.4,2.8,1.38,,,2.94,1.45,,,3,1.5,2.79,1.42
25,Budapest,Gazprom Hungarian Open,4/25/17,ATP250,Outdoor,Clay,1st Round,3,Kuznetsov An.,Harrison R.,87,50,625,912,7,6,6,3,,,,,,,2,0,Completed,1.4,2.75,1.4,2.75,,,1.45,2.94,,,1.46,3,1.42,2.8
25,Budapest,Gazprom Hungarian Open,4/25/17,ATP250,Outdoor,Clay,1st Round,3,Fucsovics M.,Youzhny M.,154,89,367,620,6,2,6,2,,,,,,,2,0,Completed,1.9,1.8,1.75,1.95,,,1.76,2.16,,,1.94,2.16,1.81,1.98
25,Budapest,Gazprom Hungarian Open,4/26/17,ATP250,Outdoor,Clay,2nd Round,3,Djere L.,Troicki V.,184,39,294,1055,7,5,6,2,,,,,,,2,0,Completed,3,1.36,2.85,1.37,,,3.15,1.41,,,3.15,1.42,2.98,1.38
25,Budapest,Gazprom Hungarian Open,4/26/17,ATP250,Outdoor,Clay,2nd Round,3,Bedene A.,Haase R.,68,46,718,933,6,4,6,4,,,,,,,2,0,Completed,1.66,2.1,1.72,2,,,1.75,2.2,,,1.75,2.2,1.71,2.1
25,Budapest,Gazprom Hungarian Open,4/26/17,ATP250,Outdoor,Clay,2nd Round,3,Karlovic I.,Dzumhur D.,22,90,1795,605,6,1,3,6,6,4,,,,,2,1,Completed,2.5,1.5,2.5,1.47,,,2.73,1.52,,,2.73,1.6,2.5,1.52
25,Budapest,Gazprom Hungarian Open,4/26/17,ATP250,Outdoor,Clay,2nd Round,3,Verdasco F.,Fucsovics M.,36,154,1120,367,7,6,6,3,,,,,,,2,0,Completed,1.25,3.75,1.3,3.2,,,1.38,3.36,,,1.38,3.75,1.32,3.33
25,Budapest,Gazprom Hungarian Open,4/27/17,ATP250,Outdoor,Clay,2nd Round,3,Lorenzi P.,Stakhovsky S.,38,101,1063,544,6,4,3,6,6,3,,,,,2,1,Completed,1.28,3.5,1.28,3.35,,,1.32,3.74,,,1.33,3.75,1.3,3.5
25,Budapest,Gazprom Hungarian Open,4/27/17,ATP250,Outdoor,Clay,2nd Round,3,Kuznetsov An.,Fognini F.,87,29,625,1340,6,3,3,6,7,6,,,,,2,1,Completed,2.25,1.57,2.2,1.6,,,2.4,1.65,,,2.4,1.67,2.27,1.62
25,Budapest,Gazprom Hungarian Open,4/27/17,ATP250,Outdoor,Clay,2nd Round,3,Pouille L.,Vesely J.,14,58,2516,853,6,3,4,6,7,6,,,,,2,1,Completed,1.4,2.75,1.45,2.55,,,1.52,2.73,,,1.53,2.75,1.48,2.63
25,Budapest,Gazprom Hungarian Open,4/27/17,ATP250,Outdoor,Clay,2nd Round,3,Klizan M.,Fratangelo B.,59,150,835,395,6,3,6,2,,,,,,,2,0,Completed,1.4,2.75,1.42,2.65,,,1.52,2.73,,,1.52,2.75,1.47,2.65
25,Budapest,Gazprom Hungarian Open,4/28/17,ATP250,Outdoor,Clay,Quarterfinals,3,Bedene A.,Karlovic I.,68,22,718,1795,6,4,6,3,,,,,,,2,0,Completed,1.36,3.25,1.33,3.05,,,1.38,3.36,,,1.39,3.4,1.35,3.18
25,Budapest,Gazprom Hungarian Open,4/28/17,ATP250,Outdoor,Clay,Quarterfinals,3,Djere L.,Verdasco F.,184,36,294,1120,2,6,7,6,6,2,,,,,2,1,Completed,3.75,1.28,3.45,1.27,,,3.75,1.33,,,3.9,1.33,3.61,1.29
25,Budapest,Gazprom Hungarian Open,4/28/17,ATP250,Outdoor,Clay,Quarterfinals,3,Lorenzi P.,Kuznetsov An.,38,87,1063,625,6,4,6,4,,,,,,,2,0,Completed,2.1,1.72,2.1,1.65,,,2.17,1.79,,,2.25,1.79,2.13,1.71
25,Budapest,Gazprom Hungarian Open,4/28/17,ATP250,Outdoor,Clay,Quarterfinals,3,Pouille L.,Klizan M.,14,59,2516,835,6,4,6,3,,,,,,,2,0,Completed,1.57,2.37,1.53,2.35,,,1.63,2.46,,,1.63,2.5,1.57,2.39
25,Budapest,Gazprom Hungarian Open,4/29/17,ATP250,Outdoor,Clay,Semifinals,3,Bedene A.,Djere L.,68,184,718,294,6,2,6,4,,,,,,,2,0,Completed,1.25,4,1.24,3.65,,,1.29,4.14,,,1.3,4.28,1.26,3.82
25,Budapest,Gazprom Hungarian Open,4/29/17,ATP250,Outdoor,Clay,Semifinals,3,Pouille L.,Lorenzi P.,14,38,2516,1063,6,2,7,5,,,,,,,2,0,Completed,1.3,3.5,1.28,3.35,,,1.33,3.76,,,1.33,3.76,1.3,3.47
25,Budapest,Gazprom Hungarian Open,4/30/17,ATP250,Outdoor,Clay,The Final,3,Pouille L.,Bedene A.,14,68,2516,718,6,3,6,1,,,,,,,2,0,Completed,1.57,2.37,1.53,2.35,,,1.63,2.47,,,1.65,2.47,1.59,2.35
26,Estoril,Millenium Estoril Open,5/1/17,ATP250,Outdoor,Clay,1st Round,3,Robredo T.,Donskoy E.,287,95,172,558,6,3,6,2,,,,,,,2,0,Completed,1.57,2.25,1.55,2.3,,,1.6,2.47,,,1.64,2.47,1.58,2.35
26,Estoril,Millenium Estoril Open,5/1/17,ATP250,Outdoor,Clay,1st Round,3,Elias G.,Jaziri M.,107,68,524,726,6,4,3,6,6,3,,,,,2,1,Completed,1.44,2.62,1.42,2.65,,,1.54,2.62,,,1.54,2.75,1.48,2.61
26,Estoril,Millenium Estoril Open,5/1/17,ATP250,Outdoor,Clay,1st Round,3,Anderson K.,Caruso S.,66,206,775,260,6,2,6,3,,,,,,,2,0,Completed,1.28,3.5,1.27,3.45,,,1.29,3.9,,,1.33,4.03,1.27,3.74
26,Estoril,Millenium Estoril Open,5/1/17,ATP250,Outdoor,Clay,1st Round,3,Silva F.F.,Istomin D.,426,74,96,688,6,2,6,2,,,,,,,2,0,Completed,4,1.22,3.75,1.23,,,4.21,1.26,,,4.22,1.3,3.9,1.25
26,Estoril,Millenium Estoril Open,5/2/17,ATP250,Outdoor,Clay,1st Round,3,Daniel T.,Olivo R.,113,89,499,619,7,6,4,6,7,5,,,,,2,1,Completed,1.44,2.62,1.47,2.5,,,1.53,2.67,,,1.54,2.67,1.5,2.55
26,Estoril,Millenium Estoril Open,5/2/17,ATP250,Outdoor,Clay,1st Round,3,Almagro N.,Paire B.,86,55,630,870,6,3,6,2,,,,,,,2,0,Completed,1.72,2,1.72,2,,,1.78,2.14,,,1.8,2.17,1.74,2.07
26,Estoril,Millenium Estoril Open,5/2/17,ATP250,Outdoor,Clay,1st Round,3,Domingues J.,Edmund K.,242,41,212,958,6,4,3,6,7,6,,,,,2,1,Completed,6,1.12,5.6,1.11,,,6.83,1.13,,,7,1.16,5.99,1.12
26,Estoril,Millenium Estoril Open,5/2/17,ATP250,Outdoor,Clay,1st Round,3,Fratangelo B.,Sousa J.,133,36,427,1080,6,3,6,4,,,,,,,2,0,Completed,3,1.36,2.95,1.35,,,3.34,1.37,,,3.34,1.4,3.08,1.36
26,Estoril,Millenium Estoril Open,5/2/17,ATP250,Outdoor,Clay,1st Round,3,Berlocq C.,Ymer E.,64,193,792,279,7,5,6,4,,,,,,,2,0,Completed,1.33,3.25,1.32,3.1,,,1.41,3.14,,,1.41,3.25,1.35,3.16
26,Estoril,Millenium Estoril Open,5/2/17,ATP250,Outdoor,Clay,1st Round,3,Harrison R.,Garcia-Lopez G.,52,120,893,472,6,3,2,6,6,2,,,,,2,1,Completed,2,1.72,2,1.72,,,2.1,1.81,,,2.1,1.81,2.04,1.75
26,Estoril,Millenium Estoril Open,5/2/17,ATP250,Outdoor,Clay,1st Round,3,Del Potro J.M.,Sugita Y.,33,73,1150,689,6,1,6,3,,,,,,,2,0,Completed,1.16,5,1.14,5,,,1.18,5.47,,,1.18,6,1.15,5.32
26,Estoril,Millenium Estoril Open,5/2/17,ATP250,Outdoor,Clay,1st Round,3,Sousa P.,Mathieu P.H.,172,116,318,491,3,6,6,4,,,,,,,1,1,Retired,2.1,1.66,2.1,1.65,,,2.15,1.78,,,2.23,1.78,2.14,1.69
26,Estoril,Millenium Estoril Open,5/3/17,ATP250,Outdoor,Clay,2nd Round,3,Carreno Busta P.,Robredo T.,21,287,1965,172,7,6,7,5,,,,,,,2,0,Completed,1.25,3.75,1.25,3.6,,,1.31,3.85,,,1.31,3.85,1.28,3.64
26,Estoril,Millenium Estoril Open,5/3/17,ATP250,Outdoor,Clay,2nd Round,3,Almagro N.,Elias G.,86,107,630,524,6,1,6,2,,,,,,,2,0,Completed,1.4,2.75,1.42,2.65,,,1.5,2.8,,,1.5,2.8,1.45,2.68
26,Estoril,Millenium Estoril Open,5/3/17,ATP250,Outdoor,Clay,2nd Round,3,Gasquet R.,Berlocq C.,23,64,1740,792,6,1,6,4,,,,,,,2,0,Completed,1.36,3,1.37,2.85,,,1.4,3.23,,,1.44,3.23,1.39,2.98
26,Estoril,Millenium Estoril Open,5/3/17,ATP250,Outdoor,Clay,2nd Round,3,Anderson K.,Domingues J.,66,242,775,212,5,7,6,3,7,5,,,,,2,1,Completed,1.18,4.5,1.19,4.2,,,1.23,4.77,,,1.24,4.83,1.2,4.45
26,Estoril,Millenium Estoril Open,5/4/17,ATP250,Outdoor,Clay,2nd Round,3,Muller G.,Sousa P.,28,172,1425,318,6,3,6,2,,,,,,,2,0,Completed,1.5,2.5,1.53,2.35,,,1.58,2.55,,,1.61,2.55,1.54,2.45
26,Estoril,Millenium Estoril Open,5/4/17,ATP250,Outdoor,Clay,2nd Round,3,Ferrer D.,Silva F.F.,31,426,1230,96,6,3,6,4,,,,,,,2,0,Completed,1.16,5,1.16,4.6,,,1.19,5.46,,,1.19,5.5,1.17,4.92
26,Estoril,Millenium Estoril Open,5/4/17,ATP250,Outdoor,Clay,2nd Round,3,Daniel T.,Fratangelo B.,113,133,499,427,6,4,6,4,,,,,,,2,0,Completed,2.25,1.57,2.2,1.6,,,2.36,1.67,,,2.45,1.67,2.29,1.61
26,Estoril,Millenium Estoril Open,5/5/17,ATP250,Outdoor,Clay,2nd Round,3,Harrison R.,Del Potro J.M.,52,33,893,1150,,,,,,,,,,,,,Walkover,6,1.12,5,1.14,,,6.35,1.15,,,6.35,1.17,5.56,1.14
26,Estoril,Millenium Estoril Open,5/5/17,ATP250,Outdoor,Clay,Quarterfinals,3,Carreno Busta P.,Almagro N.,21,86,1965,630,6,2,6,4,,,,,,,2,0,Completed,1.8,2,1.72,2,,,1.78,2.19,,,1.95,2.19,1.77,2.04
26,Estoril,Millenium Estoril Open,5/5/17,ATP250,Outdoor,Clay,Quarterfinals,3,Ferrer D.,Harrison R.,31,52,1230,893,6,4,6,0,,,,,,,2,0,Completed,1.44,2.75,1.4,2.75,,,1.48,2.92,,,1.49,3.05,1.43,2.82
26,Estoril,Millenium Estoril Open,5/5/17,ATP250,Outdoor,Clay,Quarterfinals,3,Anderson K.,Gasquet R.,66,23,775,1740,6,2,3,6,7,6,,,,,2,1,Completed,2.62,1.5,2.55,1.45,,,2.88,1.49,,,2.88,1.58,2.62,1.49
26,Estoril,Millenium Estoril Open,5/5/17,ATP250,Outdoor,Clay,Quarterfinals,3,Muller G.,Daniel T.,28,113,1425,499,5,7,6,2,6,3,,,,,2,1,Completed,1.61,2.3,1.57,2.25,,,1.71,2.29,,,1.71,2.38,1.63,2.25
26,Estoril,Millenium Estoril Open,5/6/17,ATP250,Outdoor,Clay,Semifinals,3,Carreno Busta P.,Ferrer D.,21,31,1965,1230,6,3,6,3,,,,,,,2,0,Completed,1.57,2.37,1.55,2.3,,,1.67,2.37,,,1.67,2.45,1.62,2.3
26,Estoril,Millenium Estoril Open,5/6/17,ATP250,Outdoor,Clay,Semifinals,3,Muller G.,Anderson K.,28,66,1425,775,7,5,6,4,,,,,,,2,0,Completed,2.1,1.72,2,1.72,,,2.22,1.76,,,2.25,1.82,2.09,1.74
26,Estoril,Millenium Estoril Open,5/7/17,ATP250,Outdoor,Clay,The Final,3,Carreno Busta P.,Muller G.,21,28,1965,1425,6,2,7,6,,,,,,,2,0,Completed,1.36,3.25,1.3,3.2,,,1.36,3.5,,,1.38,3.55,1.35,3.24
27,Istanbul,Istanbul Open,5/1/17,ATP250,Outdoor,Clay,1st Round,3,Vesely J.,Granollers M.,59,70,828,711,7,5,2,6,6,4,,,,,2,1,Completed,1.53,2.37,1.47,2.5,,,1.5,2.76,,,1.54,2.78,1.49,2.59
27,Istanbul,Istanbul Open,5/1/17,ATP250,Outdoor,Clay,1st Round,3,Thompson J.,Menendez-Maceiras A.,91,175,588,313,6,7,6,0,6,0,,,,,2,1,Completed,1.8,1.9,1.75,1.95,,,1.87,2.02,,,1.92,2.12,1.79,2
27,Istanbul,Istanbul Open,5/1/17,ATP250,Outdoor,Clay,1st Round,3,Darcis S.,Sela D.,49,99,901,537,7,5,6,4,,,,,,,2,0,Completed,1.16,5,1.17,4.4,,,1.18,5.47,,,1.22,5.6,1.18,4.83
27,Istanbul,Istanbul Open,5/1/17,ATP250,Outdoor,Clay,1st Round,3,Dutra Silva R.,Bellotti R.,401,204,106,261,3,6,7,6,6,0,,,,,2,1,Completed,1.28,3.5,1.25,3.6,,,1.24,4.46,,,1.3,4.55,1.25,3.91
27,Istanbul,Istanbul Open,5/1/17,ATP250,Outdoor,Clay,1st Round,3,Youzhny M.,Ilkel C.,88,323,620,146,3,6,6,3,6,3,,,,,2,1,Completed,1.16,5,1.16,4.6,,,1.25,4.36,,,1.25,5,1.19,4.6
27,Istanbul,Istanbul Open,5/1/17,ATP250,Outdoor,Clay,1st Round,3,Tomic B.,Safwat M.,40,216,980,243,5,7,7,5,6,3,,,,,2,1,Completed,1.36,3,1.37,2.85,,,1.46,2.91,,,1.46,3.1,1.41,2.89
27,Istanbul,Istanbul Open,5/2/17,ATP250,Outdoor,Clay,1st Round,3,Dzumhur D.,Tsitsipas S.,92,207,580,259,6,4,7,5,,,,,,,2,0,Completed,1.4,2.75,1.38,2.8,,,1.41,3.1,,,1.48,3.1,1.4,2.9
27,Istanbul,Istanbul Open,5/2/17,ATP250,Outdoor,Clay,1st Round,3,Djere L.,Brands D.,153,205,379,260,6,3,6,4,,,,,,,2,0,Completed,1.5,2.5,1.47,2.5,,,1.54,2.64,,,1.54,2.75,1.5,2.57
27,Istanbul,Istanbul Open,5/2/17,ATP250,Outdoor,Clay,1st Round,3,Bedene A.,Fucsovics M.,58,149,863,387,7,6,4,6,6,4,,,,,2,1,Completed,1.33,3.25,1.32,3.1,,,1.36,3.37,,,1.36,3.4,1.34,3.25
27,Istanbul,Istanbul Open,5/2/17,ATP250,Outdoor,Clay,1st Round,3,Khachanov K.,Basilashvili N.,42,61,937,821,6,3,6,7,6,1,,,,,2,1,Completed,1.53,2.37,1.6,2.2,,,1.68,2.3,,,1.68,2.38,1.62,2.27
27,Istanbul,Istanbul Open,5/2/17,ATP250,Outdoor,Clay,1st Round,3,Troicki V.,Baghdatis M.,38,60,1055,825,7,5,6,4,,,,,,,2,0,Completed,1.3,3.4,1.3,3.2,,,1.36,3.4,,,1.37,3.45,1.33,3.28
27,Istanbul,Istanbul Open,5/2/17,ATP250,Outdoor,Clay,1st Round,3,Lajovic D.,Coric B.,84,54,635,870,6,3,6,7,7,5,,,,,2,1,Completed,3,1.36,2.95,1.35,,,3.09,1.42,,,3.29,1.42,2.98,1.38
27,Istanbul,Istanbul Open,5/3/17,ATP250,Outdoor,Clay,2nd Round,3,Tomic B.,Dutra Silva R.,40,401,980,106,7,5,6,3,,,,,,,2,0,Completed,2.5,1.5,2.4,1.5,,,2.5,1.6,,,2.75,1.6,2.55,1.5
27,Istanbul,Istanbul Open,5/3/17,ATP250,Outdoor,Clay,2nd Round,3,Cilic M.,Dzumhur D.,8,92,3565,580,6,3,6,2,,,,,,,2,0,Completed,1.28,3.5,1.3,3.2,,,1.36,3.44,,,1.37,3.7,1.31,3.4
27,Istanbul,Istanbul Open,5/3/17,ATP250,Outdoor,Clay,2nd Round,3,Darcis S.,Vesely J.,49,59,901,828,6,2,6,1,,,,,,,2,0,Completed,2.37,1.53,2.35,1.53,,,2.44,1.63,,,2.5,1.63,2.37,1.57
27,Istanbul,Istanbul Open,5/3/17,ATP250,Outdoor,Clay,2nd Round,3,Raonic M.,Bedene A.,6,58,4165,863,6,7,6,3,7,6,,,,,2,1,Completed,1.36,3,1.37,2.85,,,1.43,3.05,,,1.43,3.08,1.39,2.93
27,Istanbul,Istanbul Open,5/4/17,ATP250,Outdoor,Clay,2nd Round,3,Schwartzman D.,Thompson J.,46,91,912,588,6,1,6,3,,,,,,,2,0,Completed,1.2,4.33,1.18,4.3,,,1.2,5.24,,,1.23,5.3,1.2,4.52
27,Istanbul,Istanbul Open,5/4/17,ATP250,Outdoor,Clay,2nd Round,3,Lajovic D.,Youzhny M.,84,88,635,620,3,6,6,0,6,3,,,,,2,1,Completed,1.4,2.75,1.35,2.95,,,1.38,3.35,,,1.45,3.35,1.39,2.97
27,Istanbul,Istanbul Open,5/4/17,ATP250,Outdoor,Clay,2nd Round,3,Djere L.,Lorenzi P.,153,35,379,1120,6,4,6,3,,,,,,,2,0,Completed,2.37,1.53,2.3,1.55,,,2.32,1.68,,,2.4,1.71,2.28,1.62
27,Istanbul,Istanbul Open,5/4/17,ATP250,Outdoor,Clay,2nd Round,3,Troicki V.,Khachanov K.,38,42,1055,937,6,4,7,6,,,,,,,2,0,Completed,2.25,1.57,2.2,1.6,,,2.27,1.71,,,2.4,1.74,2.23,1.65
27,Istanbul,Istanbul Open,5/5/17,ATP250,Outdoor,Clay,Quarterfinals,3,Schwartzman D.,Lajovic D.,46,84,912,635,7,5,6,2,,,,,,,2,0,Completed,1.28,3.75,1.27,3.45,,,1.32,3.84,,,1.36,3.85,1.29,3.59
27,Istanbul,Istanbul Open,5/5/17,ATP250,Outdoor,Clay,Quarterfinals,3,Cilic M.,Darcis S.,8,49,3565,901,6,1,6,1,,,,,,,2,0,Completed,1.25,4,1.25,3.6,,,1.31,3.91,,,1.31,4,1.27,3.76
27,Istanbul,Istanbul Open,5/5/17,ATP250,Outdoor,Clay,Quarterfinals,3,Raonic M.,Tomic B.,6,40,4165,980,7,6,7,6,,,,,,,2,0,Completed,1.14,5.5,1.14,5,,,1.19,5.53,,,1.19,5.8,1.16,5.26
27,Istanbul,Istanbul Open,5/5/17,ATP250,Outdoor,Clay,Quarterfinals,3,Troicki V.,Djere L.,38,153,1055,379,6,2,2,3,,,,,,,1,0,Retired,1.61,2.3,1.6,2.2,,,1.69,2.34,,,1.73,2.35,1.64,2.25
27,Istanbul,Istanbul Open,5/6/17,ATP250,Outdoor,Clay,Semifinals,3,Cilic M.,Schwartzman D.,8,46,3565,912,6,1,7,6,,,,,,,2,0,Completed,1.61,2.3,1.57,2.25,,,1.68,2.35,,,1.68,2.4,1.62,2.29
27,Istanbul,Istanbul Open,5/6/17,ATP250,Outdoor,Clay,Semifinals,3,Raonic M.,Troicki V.,6,38,4165,1055,6,2,6,3,,,,,,,2,0,Completed,1.28,3.75,1.27,3.45,,,1.32,3.79,,,1.35,3.85,1.29,3.59
27,Istanbul,Istanbul Open,5/7/17,ATP250,Outdoor,Clay,The Final,3,Cilic M.,Raonic M.,8,6,3565,4165,7,6,6,3,,,,,,,2,0,Completed,2,1.8,1.9,1.8,,,2,1.93,,,2.06,1.93,1.96,1.85
28,Munich,BMW Open,5/1/17,ATP250,Outdoor,Clay,1st Round,3,Struff J.L.,Masur D.,48,209,908,253,6,3,6,4,,,,,,,2,0,Completed,1.11,6.5,1.09,6.25,,,1.1,8.33,,,1.13,8.94,1.1,6.94
